fileName;cell_line;protein;exp_group;exp_date;image_number;manual_quality_check;dimension_x;dimension_y;number_of_nuclei;color_of_second_protein_in_nuclei;number_of_nuclei_with_second_protein;color_of_third_protein_in_cytosol;number_of_cells_with_third_protein;intensity_sum_full_red;intensity_sum_full_green;intensity_sum_full_blue;intensity_sum_nucleus_region_red;intensity_sum_nucleus_region_green;intensity_sum_nucleus_region_blue;intensity_sum_full_without_nucleus_region_red;intensity_sum_full_without_nucleus_region_green;intensity_sum_full_without_nucleus_region_blue;intensity_sum_cytosol_region_red;intensity_sum_cytosol_region_green;intensity_sum_cytosol_region_blue;intensity_sum_foreground_red;intensity_sum_foreground_green;intensity_sum_foreground_blue;intensity_sum_foreground_without_nucleus_region_red;intensity_sum_foreground_without_nucleus_region_green;intensity_sum_foreground_without_nucleus_region_blue;intensity_mean_background_red;intensity_mean_background_green;intensity_mean_background_blue;number_of_total_pixels;number_of_pixels_nucleus_region;number_of_pixels_foreground;number_of_pixels_foreground_without_nucleus_region;number_of_clusters;mean_cluster_size;median_cluster_size;image_cropped
A431_IkBa_150s_20230623_3.czi;A431;IkBa;150s;23.06.2023;3;NA;1024;1024;138;green;0;red;33;57419,38823529401;35154,61960784307;56462,86666666662;20324,1098039215613;10612,988235294111;49972,5450980391834;37095,27843137251;24541,63137254897;6490,321568627450;50457,94117647051;27176,32549019604;49376,47058823526;52065,87843137247;29024,33333333328;56048,92941176466;31426,09803921567;18259,91764705881;5194,823529411764;5,10550480262905e-03;0,005846297;3,94761328603707e-04;1048576;120604;331699;211443;0;NA;NA;no
A431_IkBa_150s_20230623_4.czi;A431;IkBa;150s;23.06.2023;4;NA;1024;1024;69;green;7;red;6;33642,45490196076;23335,10196078428;27181,07843137254;12297,8078431372542;6916,101960784314;22869,6509803921508;21344,64705882352;16418,99999999998;4311,427450980391;31715,54117647057;18275,32549019607;26934,56862745098;31599,19215686273;18610,16862745097;26946,03137254902;18189,38823529411;11131,32549019608;3041,258823529412;1,94860720166973e-03;0,004506048;2,24158343146829e-04;1048576;64959;206464;141720;0;NA;NA;no
A431_IkBa_150s_20230623_5.czi;A431;IkBa;150s;23.06.2023;5;NA;1024;1024;72;green;7;red;11;32108,19607843135;24937,49803921565;26028,54901960784;11109,9921568627433;7005,352941176471;21269,3137254901958;20998,20392156862;17932,14509803920;4759,235294117646;30127,75294117646;19199,99215686274;25083,28235294117;29896,23529411763;19534,57254901959;25620,09019607843;18332,72941176470;12210,50980392157;3800,431372549019;2,10949018889782e-03;0,005152631;3,89536689309511e-04;1048576;62712;207824;145497;0;NA;NA;no
A431_IkBa_150s_20230623_6.czi;A431;IkBa;150s;23.06.2023;6;NA;1024;1024;74;green;2;red;9;35186,01960784309;21184,16078431369;20641,15686274509;10399,5568627450957;5394,003921568627;17441,7568627450964;24786,46274509801;15790,15686274508;3199,399999999999;30783,07843137252;16734,81176470587;19087,37254901960;31534,77254901958;17274,94509803920;20422,74901960784;20627,04313725489;11609,87843137254;2489,031372549020;3,48210054285385e-03;0,003728119;2,08289950501685e-04;1048576;60169;188783;128794;0;NA;NA;no
A431_IkBa_150s_20230623_7.czi;A431;IkBa;150s;23.06.2023;7;NA;1024;1024;99;green;9;red;9;44763,19607843131;32790,58431372543;28136,47450980391;14297,3294117647038;9112,843137254900;23020,4352941176403;30465,86666666663;23677,74117647055;5116,039215686274;39150,90196078427;26476,30980392154;25721,00392156862;40267,66666666662;27497,43529411761;27920,52941176470;24958,18823529410;17726,85098039215;3225,015686274509;4,28727093864889e-03;0,00504794;2,05941293753830e-04;1048576;81638;237081;155599;0;NA;NA;no
A431_IkBa_150s_20230623_8.czi;A431;IkBa;150s;23.06.2023;8;NA;1024;1024;71;green;1;red;6;20754,38039215684;17538,93725490194;21025,79215686274;6511,0823529411764;4412,909803921569;18127,4000000000015;14243,29803921568;13126,02745098038;2898,392156862745;18386,95686274509;13463,71764705882;18986,20392156862;18906,62352941175;14080,05882352940;20910,45098039215;12061,78823529411;9424,501961;2117,800000000000;1,76215826296338e-03;0,003298644;1,09997917624081e-04;1048576;57718;181549;123844;0;NA;NA;no
A431_IkBa_150s_20230623_9.czi;A431;IkBa;150s;23.06.2023;9;NA;1024;1024;89;green;5;red;13;38873,65490196073;30627,88235294113;27797,77647058823;11473,2588235294097;7964,494117647058;23315,3568627450950;27400,39607843135;22663,38823529409;4482,419607843137;32972,08627450978;24064,73333333331;23522,73725490196;34603,32156862741;25453,76078431370;27531,00784313725;22309,19607843136;16910,31372549019;3180,305882352941;4,07250722249349e-03;0,004934427;2,54410388422948e-04;1048576;74802;216997;142586;0;NA;NA;no
A431_IkBa_150s_20230717_1.czi;A431;IkBa;150s;17.07.2023;1;NA;1024;1024;107;green;1;red;12;27598,83529411761;19858,95686274506;40071,05490196074;8673,1647058823510;5371,247058823528;26420,9686274509768;18925,67058823528;14487,70980392155;13650,086274509778;24032,37254901958;15832,47450980391;29938,16862745097;25200,71372549016;16918,23137254900;33169,86666666665;16106,98039215686;11276,02745098039;5889,070588235291;2,28702694761986e-03;0,002804494;6,58148597268497e-03;1048576;77881;242619;164919;0;NA;NA;no
A431_IkBa_150s_20230717_10.czi;A431;IkBa;150s;17.07.2023;10;NA;1024;1024;92;green;0;red;11;21504,57254901958;19401,86666666664;37637,16470588231;6718,6705882352935;5037,149019607843;22967,9294117647041;14785,90196078430;14364,71764705881;14669,235294117620;18030,95686274509;14700,55294117646;24963,72549019607;19493,75294117645;16404,54509803920;30350,67058823528;12109,87058823529;10872,30588235294;6035,627450980389;1,91766701492608e-03;0,002858469;6,94894229664522e-03;1048576;71198;230558;159709;0;NA;NA;no
A431_IkBa_150s_20230717_2.czi;A431;IkBa;150s;17.07.2023;2;NA;1024;1024;110;green;0;red;9;29262,51764705878;20653,60392156860;36009,39607843133;8928,7372549019601;5553,007843137254;22505,3019607843053;20333,78039215684;15100,59607843135;13504,094117647035;23520,80392156861;15215,01960784313;24631,41960784313;25999,37254901958;17234,10588235292;29178,54117647057;16435,04313725490;11277,35686274509;5518,933333333331;3,11197767070695e-03;0,003261087;6,51441087909773e-03;1048576;79764;244626;165205;0;NA;NA;no
A431_IkBa_150s_20230717_3.czi;A431;IkBa;150s;17.07.2023;3;NA;1024;1024;103;green;0;red;10;18656,95686274508;17625,80392156860;44141,50196078426;5725,1725490196077;4225,529411764706;28449,6862745098042;12931,78431372548;13400,27450980390;15691,815686274484;14007,91764705882;11452,73725490195;25616,65098039215;16900,27058823528;14513,96078431371;36606,04705882351;10731,36078431372;9950,486275;6765,533333333330;1,67530658198338e-03;0,002967685;7,18636980243757e-03;1048576;80297;250909;171083;0;NA;NA;no
A431_IkBa_150s_20230717_4.czi;A431;IkBa;150s;17.07.2023;4;NA;1024;1024;64;green;0;red;7;13735,85490196077;12818,72156862743;34091,11764705879;3891,1058823529411;3119,490196078431;19490,4392156862705;9844,74902;9699,231373;14600,678431372524;11387,21568627450;9508,670588;24378,74901960784;12541,69803921568;10632,45490196078;26826,10588235293;8097,509804;7154,439216;5580,419607843134;1,13883672976026e-03;0,002084986;6,92845512838924e-03;1048576;51511;231426;179957;0;NA;NA;no
A431_IkBa_150s_20230717_5.czi;A431;IkBa;150s;17.07.2023;5;NA;1024;1024;58;green;0;red;7;7525,352941;8163,905882;24813,87450980390;2539,1254901960783;2443,556862745098;13411,9803921568637;4986,227451;5720,34902;11401,894117647038;6817,482353;6634,176471;16829,53333333333;7117,180392;7022,090196;18268,69803921568;4083,337255;4167,12549;3306,411764705882;3,89263676662071e-04;0,00108892;6,24196669634650e-03;1048576;39654;141670;102050;0;NA;NA;no
A431_IkBa_150s_20230717_6.czi;A431;IkBa;150s;17.07.2023;6;NA;1024;1024;56;green;0;red;14;7056,568627;9968,960784;30060,03921568624;2486,6980392156861;2550,219607843137;16952,0941176470587;4569,870588;7418,741176;13107,945098039190;6399,709804;7179,945098;19881,29803921568;6811,14902;8140,643137;22157,74117647058;4112,215686;5401,227451;4251,431372549018;2,34050376742494e-04;0,00174362;7,53621868058746e-03;1048576;40510;170531;130073;0;NA;NA;no
A431_IkBa_150s_20230717_7.czi;A431;IkBa;150s;17.07.2023;7;NA;1024;1024;72;green;0;red;8;10524,72549019607;14443,84705882351;33837,34901960781;3547,2941176470586;3671,313725490196;20721,1411764705881;6977,431373;10772,53333333332;13116,207843137232;8722,631373;9237,643137;21382,08627450980;9851,737255;11448,69019607842;26673,12156862744;6170,662745;7634,521569;5394,592156862743;6,41811595243566e-04;0,002856404;6,83233971689261e-03;1048576;54584;205957;151610;0;NA;NA;no
A431_IkBa_150s_20230717_8.czi;A431;IkBa;150s;17.07.2023;8;NA;1024;1024;85;green;4;red;9;25094,30980392155;20668,71372549017;40919,66274509800;8724,8901960784315;6114,941176470588;27113,9176470588245;16369,41960784313;14553,77254901960;13805,745098039191;21965,17254901960;16074,40392156862;29671,25882352941;23129,63921568626;17543,73725490195;34070,02352941175;13653,82745098039;10893,81960784314;5687,047058823527;1,87365588019875e-03;0,00298021;6,53232499664904e-03;1048576;67280;226680;159752;0;NA;NA;no
A431_IkBa_150s_20230717_9.czi;A431;IkBa;150s;17.07.2023;9;NA;1024;1024;84;green;0;red;9;19294,41176470586;16913,81176470586;41701,82352941173;7290,2588235294115;5036,313725490196;26879,2509803921566;12004,15294117646;11877,49803921567;14822,572549019582;17456,39999999999;12732,72549019607;31319,39999999999;18310,33725490194;14059,69411764704;34429,59607843136;10835,71764705882;8920,086275;7224,835294117644;9,38486585430071e-04;0,002721899;6,93533654306449e-03;1048576;64600;207185;142830;0;NA;NA;no
A431_IkBa_180s_20230426_1.czi;A431;IkBa;180s;26.04.2023;1;NA;1024;1024;150;green;96;red;38;121380,47450980407;101716,81960784340;61527,30196078424;41035,0705882352777;31417,262745098029;44292,2274509803683;80345,40392156866;70299,55686274513;17235,074509803904;111882,29019607848;90467,56078431374;51152,08235294114;114269,83921568633;93169,45882352944;58704,36470588230;70232,01960784313;59504,56078431369;11840,909803921561;6,78123025333179e-03;0,008151398;2,69216275682636e-03;1048576;131228;346479;217828;0;NA;NA;no
A431_IkBa_180s_20230426_10.czi;A431;IkBa;180s;26.04.2023;10;NA;1024;1024;82;green;13;red;7;23465,36862745096;31634,10196078428;28453,41568627450;7517,2352941176468;8660,176470588236;19158,8627450980348;15948,13333333333;22973,92549019606;9294,552941176464;21873,59999999999;25695,57647058822;23633,54117647058;22539,79215686273;27642,92156862743;27206,22745098038;14200,01568627451;18120,20000000000;6037,607843137253;8,82698507869947e-04;0,003806286;1,18941138772403e-03;1048576;73972;260573;187728;0;NA;NA;no
A431_IkBa_180s_20230426_2.czi;A431;IkBa;180s;26.04.2023;2;NA;1024;1024;109;green;70;red;25;81396,18431372551;69316,16470588230;43743,43921568624;29766,9450980392103;23199,211764705877;31911,2117647058803;51629,23921568624;46116,95294117643;11832,227450980379;75975,17647058821;62201,58823529406;38434,35686274508;77846,79215686274;64238,90588235288;41813,85490196075;46172,62352941174;39572,98823529410;8515,003921568623;3,38496413885378e-03;0,004842051;1,84019500134038e-03;1048576;100005;295724;197644;0;NA;NA;no
A431_IkBa_180s_20230426_3.czi;A431;IkBa;180s;26.04.2023;3;NA;1024;1024;148;green;122;red;18;106535,07843137268;179416,06666666709;69035,04705882356;30662,8235294117549;51966,254901960776;44059,7764705882219;75872,25490196080;127449,81176470632;24975,270588235271;94019,50196078431;150689,70980392158;52877,59607843134;99477,05882352944;161680,91764705887;65129,88235294112;63831,48235294114;102079,81960784316;15843,592156862736;6,73105202469171e-03;0,016913556117637490;3,72425528133616e-03;1048576;140902;365412;230354;0;NA;NA;no
A431_IkBa_180s_20230426_4.czi;A431;IkBa;180s;26.04.2023;4;NA;1024;1024;157;green;132;red;10;91233,09411764712;162423,90196078460;74447,30196078446;27188,9647058823466;47488,007843137246;52151,3176470588078;64044,12941176464;114935,89411764732;22295,984313725465;74672,20784313722;124565,34117647057;49280,77647058821;82362,72156862744;140427,40000000002;69351,78039215690;52582,09411764702;88281,50588235297;13934,215686274500;8,45944647695504e-03;0,020977498970779721;4,85946804869408e-03;1048576;152154;386918;240347;0;NA;NA;no
A431_IkBa_180s_20230426_5.czi;A431;IkBa;180s;26.04.2023;5;NA;1024;1024;148;green;83;red;8;68636,45490196071;126143,91764705892;57192,63529411756;19996,8431372548948;35381,988235294106;39682,6705882352835;48639,61176470583;90761,92941176474;17509,964705882336;55443,89411764700;94922,50196078428;37966,78039215683;62618,45098039207;110192,71372549018;53877,07058823522;41033,26274509802;72076,07450980392;12060,709803921562;5,73921577603209e-03;0,015212253495758670;3,16196890438304e-03;1048576;140385;387733;250766;0;NA;NA;no
A431_IkBa_180s_20230426_6.czi;A431;IkBa;180s;26.04.2023;6;NA;1024;1024;150;green;96;red;13;57692,09411764696;102928,41568627484;58281,64313725482;18215,6117647058745;30587,682352941167;41519,7803921568338;39476,48235294113;72340,73333333341;16761,862745098020;49934,61568627444;81651,94509803920;41509,60392156859;52837,05098039207;89034,22352941179;54467,15686274503;34109,67450980390;57535,99215686270;11512,419607843129;4,63012994504442e-03;0,013250534207213159;3,63777759028415e-03;1048576;135489;387780;256193;0;NA;NA;no
A431_IkBa_180s_20230426_7.czi;A431;IkBa;180s;26.04.2023;7;NA;1024;1024;107;green;76;red;7;57696,58823529404;100902,26666666676;39954,25490196075;16000,5019607843114;26259,945098039218;26339,2745098039159;41696,08627450977;74642,32156862746;13614,980392156853;51659,39215686269;87379,40392156862;31132,65098039214;52832,05882352935;89639,53725490195;37659,79215686271;34662,33333333332;59757,27843137254;8482,721568627447;4,63917676140280e-03;0,010740975772633280;2,18817018995097e-03;1048576;98755;312418;214983;0;NA;NA;no
A431_IkBa_180s_20230426_8.czi;A431;IkBa;180s;26.04.2023;8;NA;1024;1024;124;green;82;red;14;50517,61568627444;82361,28235294118;44651,03921568623;15537,8745098039199;23705,878431372545;29373,9568627450972;34979,74117647056;58655,40392156858;15277,082352941165;45279,38039215681;70913,93725490192;34799,21568627450;47526,88627450974;75359,04705882350;42280,68235294114;30053,42745098038;48600,36078431370;9828,380392156856;2,85218182732076e-03;0,006677852;2,26054846071729e-03;1048576;114133;318331;206739;0;NA;NA;no
A431_IkBa_180s_20230426_9.czi;A431;IkBa;180s;26.04.2023;9;NA;1024;1024;122;green;55;red;17;42619,06666666661;76810,17254901970;53431,18431372544;14575,7686274509779;24298,294117647052;38134,6901960784235;28043,29803921567;52511,87843137249;15296,494117647046;39126,49803921564;65258,65098039209;42197,08627450978;40221,98039215681;68862,83921568622;50666,57647058819;25094,58039215685;43542,25882352939;10756,117647058818;2,28603961420993e-03;0,007579168;2,63653549493527e-03;1048576;115886;331650;219020;0;NA;NA;no
A431_IkBa_180s_20230615_1.czi;A431;IkBa;180s;15.06.2023;1;NA;1024;1024;122;green;45;red;30;57689,63921568621;56202,31372549011;28152,87843137254;21092,7098039215634;18531,368627450978;21079,7568627450928;36596,92941176468;37670,94509803918;7073,121568627450;49547,78039215682;44626,18431372545;24435,71372549018;52271,05098039210;48030,26274509799;27309,95294117646;29263,89803921568;27704,14509803921;4720,827450980391;5,16756843118106e-03;0,007793475;8,03876390644147e-04;1048576;86770;235279;149523;0;NA;NA;no
A431_IkBa_180s_20230615_2.czi;A431;IkBa;180s;15.06.2023;2;NA;1024;1024;85;green;24;red;15;26917,13725490194;30848,96078431369;19948,50980392156;10198,3725490196084;10227,078431372547;15461,0509803921577;16718,76470588235;20621,88235294116;4487,458823529411;25027,54901960783;25758,68627450979;19203,92549019607;25212,25098039215;26245,78039215685;19674,49803921568;14249,41960784314;15259,77254901961;3577,513725490196;1,62590625239353e-03;0,004389935;2,61317982393152e-04;1048576;62406;168351;106120;0;NA;NA;no
A431_IkBa_180s_20230615_3.czi;A431;IkBa;180s;15.06.2023;3;NA;1024;1024;148;green;25;red;12;60658,38039215678;55413,08627450970;38622,21176470586;22720,1921568627367;18379,509803921563;30347,7098039215634;37938,18823529408;37033,57647058819;8274,501960784311;49658,61176470583;40950,52941176467;31609,69019607842;54795,83137254896;46794,10196078425;38014,36470588233;30503,73333333332;27148,26274509803;6111,486274509803;5,59096242867264e-03;0,008219704;5,79688128303079e-04;1048576;103585;255111;151967;0;NA;NA;no
A431_IkBa_180s_20230615_4.czi;A431;IkBa;180s;15.06.2023;4;NA;1024;1024;117;green;18;red;23;59466,14509803916;47725,03137254894;37157,86666666665;20357,0823529411755;14120,274509803919;27326,1254901960783;39109,06274509801;33604,75686274506;9831,741176470588;50906,97254901958;36985,50980392154;31078,11764705881;53560,88627450976;40055,35294117642;36250,04705882352;30128,93333333332;23795,76862745097;6088,949019607842;5,63169367173138e-03;0,007314375;8,65764243929993e-04;1048576;87030;230891;144333;0;NA;NA;no
A431_IkBa_180s_20230615_5.czi;A431;IkBa;180s;15.06.2023;5;NA;1024;1024;95;green;7;red;13;22526,99999999997;31782,29411764702;23765,60392156862;7677,9372549019608;9194,035294117646;17715,3725490196048;14849,06274509803;22588,25882352939;6050,231372549018;20178,04313725489;24729,59215686273;22255,74901960784;20851,83921568626;26469,64313725488;23315,61176470587;12138,79215686274;16105,09019607843;4047,352941176470;1,59755781585095e-03;0,005066539;4,29145962584252e-04;1048576;69253;197418;128489;0;NA;NA;no
A431_IkBa_180s_20230623_1.czi;A431;IkBa;180s;23.06.2023;1;NA;1024;1024;54;green;5;red;12;16640,29803921568;22162,29411764702;17536,61176470588;5574,7529411764708;5179,219607843137;14710,8745098039235;11065,54509803921;16983,07450980390;2825,737254901960;14831,39607843137;14145,71372549019;16147,20000000000;15340,53725490195;16658,60784313724;17292,98039215686;9682,756863;11395,53725490195;2501,074509803922;1,23954847747204e-03;0,005248724;2,32344982670803e-04;1048576;52304;246774;194611;0;NA;NA;no
A431_IkBa_180s_20230623_10.czi;A431;IkBa;180s;23.06.2023;10;NA;1024;1024;72;green;3;red;18;25445,70588235292;25096,05882352938;28137,57647058823;9745,5411764705877;8213,607843137255;23847,0901960784286;15700,16470588235;16882,45098039214;4290,486274509803;23033,38039215685;19335,26666666666;24905,78431372549;24064,40392156861;20949,09803921567;27889,82745098039;13589,05490196078;12135,93725490196;3019,121568627450;1,31731220320159e-03;0,00395485;2,36271876914828e-04;1048576;66635;197732;131171;0;NA;NA;no
