fileName,cell_line,protein,exp_group,exp_date,image_number,manual_quality_check,dimension_x,dimension_y,number_of_nuclei,color_of_second_protein_in_nuclei,number_of_nuclei_with_second_protein,color_of_third_protein_in_cytosol,number_of_cells_with_third_protein,intensity_sum_full_red,intensity_sum_full_green,intensity_sum_full_blue,intensity_sum_nucleus_region_red,intensity_sum_nucleus_region_green,intensity_sum_nucleus_region_blue,intensity_sum_full_without_nucleus_region_red,intensity_sum_full_without_nucleus_region_green,intensity_sum_full_without_nucleus_region_blue,intensity_sum_cytosol_region_red,intensity_sum_cytosol_region_green,intensity_sum_cytosol_region_blue,intensity_sum_foreground_red,intensity_sum_foreground_green,intensity_sum_foreground_blue,intensity_sum_foreground_without_nucleus_region_red,intensity_sum_foreground_without_nucleus_region_green,intensity_sum_foreground_without_nucleus_region_blue,intensity_mean_background_red,intensity_mean_background_green,intensity_mean_background_blue,number_of_total_pixels,number_of_pixels_nucleus_region,number_of_pixels_foreground,number_of_pixels_foreground_without_nucleus_region,number_of_clusters,mean_cluster_size,median_cluster_size,image_cropped
A431_IkBa_posC_20230717_8.czi,A431,IkBa,posC,2023-07-17,8,NA,1024,1024,59,green,5,red,12,16795.3843137255,17850.8980392157,26088.5137254902,5644.50196078431,5136.35294117647,14638.6941176471,11150.8823529412,12714.5450980392,11449.8196078431,15313.9215686274,14781.9921568627,17977.2588235294,15825.2509803922,15819.6235294118,19824.6156862745,9482.30588235294,10065.0862745098,3987.38823529412,0.00092519124349,0.001937174329571,0.005973718680587,1048576,45545,161585,116356,0,NA,NA,no
A431_IkBa_posC_20230717_9.czi,A431,IkBa,posC,2023-07-17,9,NA,1024,1024,52,green,9,red,14,16179.5254901961,16543.8784313725,24597.6588235294,5392.60392156863,4863.72549019608,12535.4588235294,10786.9215686275,11680.1529411765,12062.2,15252.337254902,14177.7333333333,17479.7176470588,15188.1921568627,14640.8392156863,18039.8901960784,8975.23529411765,9031.12156862745,3986.18431372549,0.000945409138997,0.001814879623114,0.006253975512935,1048576,38666,133764,95253,0,NA,NA,no
A431_Keap1_120s_20230426_1.czi,A431,Keap1,120s,2023-04-26,1,NA,1024,1024,123,green,1,red,20,50363.925490196,24901.9411764705,83319.8352941179,16501.4156862745,7358.05882352941,53594.9058823529,33862.5098039215,17543.8823529412,29724.9294117647,42828.5411764706,17799.662745098,58476.4549019608,46693.1960784313,20467.1647058823,78120.4313725491,29282.0666666667,12534.8,20525.1215686274,0.003500680362477,0.004229332419003,0.004958537980622,1048576,119463,305383,190823,0,NA,NA,no
A431_Keap1_120s_20230426_10.czi,A431,Keap1,120s,2023-04-26,10,NA,1024,1024,130,green,2,red,24,66872.6431372549,29541.4588235293,96044.7568627454,22941.2666666667,9321.54509803921,64843.4705882353,43931.3764705882,20219.9137254902,31201.2862745098,59614.8862745097,22097.9647058823,72895.6,62757.756862745,24488.2156862745,90356.3294117648,38897.5450980392,14517.7137254902,21299.3098039216,0.003924261354933,0.004819148194556,0.00542490716074,1048576,143153,334008,197495,0,NA,NA,no
A431_Keap1_120s_20230426_2.czi,A431,Keap1,120s,2023-04-26,2,NA,1024,1024,129,green,1,red,7,74248.2274509804,31563.631372549,103262.423529412,23881.8705882353,9719.52156862745,66975.0941176471,50366.3568627451,21844.1098039215,36287.3294117647,60117.3058823529,21760.5058823529,65004.6784313725,67525.3607843137,25958.5058823529,95600.3882352943,42327.7882352941,15522.5647058823,23491.0705882353,0.006411425272624,0.005345464220234,0.007307086271398,1048576,144488,342726,205528,0,NA,NA,no
A431_Keap1_120s_20230426_3.czi,A431,Keap1,120s,2023-04-26,3,NA,1024,1024,181,green,5,red,9,109545.980392157,47413.0745098038,138570.090196079,34594.0588235294,14993.2196078431,92835.8,74951.9215686275,32419.8549019607,45734.2901960784,87874.9137254902,34224.2980392156,87445.3686274511,98813.5725490197,40154.588235294,128904.698039216,62654.6431372549,24311.4980392157,31639.1137254902,0.010235221713197,0.006922231935987,0.009217636257994,1048576,180526,398743,225566,0,NA,NA,no
A431_Keap1_120s_20230426_4.czi,A431,Keap1,120s,2023-04-26,4,NA,1024,1024,189,green,3,red,20,114534.749019608,44255.3098039215,145050.48627451,34876.9529411765,13264.0156862745,96288.6274509804,79657.7960784315,30991.294117647,48761.8588235293,96558.6745098039,32938.7647058823,94275.6313725491,104969.545098039,37844.0078431372,135881.101960785,67183.3960784313,23397.0862745098,34180.3960784313,0.009122089311188,0.006114294014725,0.008744606317258,1048576,192783,430719,245932,0,NA,NA,no
A431_Keap1_120s_20230426_5.czi,A431,Keap1,120s,2023-04-26,5,NA,1024,1024,192,green,15,red,15,67090.7019607842,43619.6352941176,118056.203921569,18482.5254901961,14218.537254902,78753.3137254902,48608.1764705882,29401.0980392156,39302.8901960784,52807.0431372548,30490.6549019607,70461.0745098039,60374.4627450979,37344.2980392156,109724.780392157,40214.5921568627,21938.9607843137,25478.4745098039,0.00640510484284,0.005984627966787,0.007945464639103,1048576,187007,425662,246092,0,NA,NA,no
A431_Keap1_120s_20230426_6.czi,A431,Keap1,120s,2023-04-26,6,NA,1024,1024,100,green,2,red,12,33081.9411764705,21911.1137254902,84870.7254901964,10311.9098039216,6752.87058823529,56934,22770.031372549,15158.2431372549,27936.7254901961,26613.2039215686,14515.0705882353,56187.431372549,29946.5098039215,17220.9647058823,79180.2000000001,18808.568627451,9834.60392156862,17393.5411764706,0.002990180370854,0.004472874660118,0.005426908006855,1048576,129385,311280,187704,0,NA,NA,no
A431_Keap1_120s_20230426_7.czi,A431,Keap1,120s,2023-04-26,7,NA,1024,1024,103,green,0,red,12,38498.5725490196,21630.7921568627,84179.0313725492,13852.0980392157,6929.48235294118,54532.8862745098,24646.4745098039,14701.3098039215,29646.1450980392,33345.8549019608,15071.3843137255,61494.8156862745,35761.9843137255,17160.9254901961,79059.4705882354,20660.3333333333,9530.6862745098,18593.5568627451,0.00260981391458,0.00426279703776,0.004882393631281,1048576,123077,289148,171479,0,NA,NA,no
A431_Keap1_120s_20230426_8.czi,A431,Keap1,120s,2023-04-26,8,NA,1024,1024,88,green,0,red,16,39603.094117647,19025.1333333333,67856.7607843138,12776.5450980392,5488.62352941176,44925.1568627451,26826.5490196078,13536.5098039216,22931.6039215686,34717.7333333333,12815.4117647059,50032.4431372549,36544.368627451,14673.1490196078,63522.0117647059,22915.7960784314,8685.00784313725,14873.8705882353,0.002917027940937,0.004150375665403,0.004133938808067,1048576,112235,289593,182834,0,NA,NA,no
A431_Keap1_120s_20230426_9.czi,A431,Keap1,120s,2023-04-26,9,NA,1024,1024,136,green,0,red,15,56624.9019607842,26833.6901960784,108260.443137255,18041.4745098039,7767.72549019608,70525.1137254902,38583.4274509804,19065.9647058823,37735.3294117647,45804.4235294117,17467.8431372549,67298.631372549,51695.8549019607,21436.4470588235,100673.223529412,31404.294117647,12650.2666666667,22999.9647058823,0.004700705584358,0.0051472121594,0.007235736472934,1048576,152605,345614,199749,0,NA,NA,no
A431_Keap1_120s_20230615_1.czi,A431,Keap1,120s,2023-06-15,1,NA,1024,1024,134,green,0,red,18,69565.2156862744,31050.1647058823,29825.6980392157,18334.1803921569,7881.05490196078,19805.8078431373,51231.0352941176,23169.1098039215,10019.8901960784,55530.6823529411,22971.2431372549,23471.2784313725,59850.325490196,25097.0666666666,28949.0509803921,38001.5176470588,15829.6156862745,6370.56470588235,0.009264841266707,0.005677316703048,0.000836035784553,1048576,105150,264471,160391,0,NA,NA,no
A431_Keap1_120s_20230615_2.czi,A431,Keap1,120s,2023-06-15,2,NA,1024,1024,164,green,6,red,12,122277.917647059,44264.294117647,39584.3725490196,33473.8039215686,12561.6666666667,27083.4941176471,88804.1137254902,31702.6274509803,12500.8784313725,98174.725490196,35377.0549019607,30832.3019607843,103174.062745098,37235.5215686274,38295.8666666666,62619.2980392156,22037.3450980392,7524.39215686274,0.018218855764352,0.006703159855861,0.001228814966538,1048576,140855,345201,205918,0,NA,NA,no
A431_Keap1_120s_20230615_3.czi,A431,Keap1,120s,2023-06-15,3,NA,1024,1024,170,green,0,red,11,93250.9019607844,40939.3686274509,35448.6274509804,25104.7294117647,10783.8549019608,24078.5215686274,68146.1725490196,30155.5137254901,11370.1058823529,81249.525490196,34013.6549019607,30681.8862745098,80776.5803921568,34028.662745098,34528.6862745098,50344.5490196078,21006.462745098,6953.64705882353,0.011896440094593,0.006590562708238,0.000877324272605,1048576,124348,312553,188716,0,NA,NA,no
A431_Keap1_120s_20230615_4.czi,A431,Keap1,120s,2023-06-15,4,NA,1024,1024,160,green,1,red,23,85061.7647058824,38182.5607843136,33880.4980392157,23500.5607843137,10084.5764705882,24449.694117647,61561.2039215685,28097.9843137254,9430.80392156862,69693.7137254901,29032.1607843137,27034.8666666667,74306.7411764706,31408.3529411764,33151.1176470588,47861.3607843137,20151.3921568627,6640.12549019608,0.010256789712345,0.006460388033998,0.00069559134689,1048576,117963,305231,187746,0,NA,NA,no
A431_Keap1_120s_20230615_5.czi,A431,Keap1,120s,2023-06-15,5,NA,1024,1024,76,green,0,red,12,27783.5137254902,14460.9647058823,15917.831372549,7844.67058823529,3816.83137254902,11513.7529411765,19938.8431372549,10644.1333333333,4404.07843137255,24805.4039215686,11522.9019607843,14539.5803921569,24849.1921568627,11645.5137254902,15719.6470588235,15971.431372549,7293.89411764706,2970.39607843137,0.002798387116077,0.002685023289101,0.000189003289915,1048576,54883,150416,95646,0,NA,NA,no
A431_Keap1_120s_20230623_1.czi,A431,Keap1,120s,2023-06-23,1,NA,1024,1024,86,green,1,red,6,33276.5411764705,20647.1058823529,19742.0901960784,10500.9215686274,5992.33333333333,15280.5058823529,22775.6196078431,14654.7725490196,4461.58431372549,27586.3450980392,12745.3490196078,14654.7254901961,29327.6980392157,14508.7098039216,19051.6666666667,18515.3019607843,8333.18039215686,3426.91764705882,0.003765910279517,0.005854030683929,0.000658439187443,1048576,70537,237235,166737,0,NA,NA,no
A431_Keap1_120s_20230623_10.czi,A431,Keap1,120s,2023-06-23,10,NA,1024,1024,86,green,3,red,8,20511.862745098,18816.0862745098,21199.9215686274,6264.16078431372,5478.34901960784,15935.7058823529,14247.7019607843,13337.7372549019,5264.21568627451,16920.7058823529,11774.7882352941,15558.9137254902,18669.6901960784,13804.2,20622.6823529412,12050.1098039216,8129.01568627451,4082.85490196078,0.001756832646389,0.004779707216749,0.000550498214422,1048576,75348,221506,146314,0,NA,NA,no
A431_Keap1_120s_20230623_2.czi,A431,Keap1,120s,2023-06-23,2,NA,1024,1024,70,green,0,red,12,23000.6862745098,16401.3450980392,12877.7529411765,6759.54901960784,4422.6,9139.14901960784,16241.137254902,11978.7450980392,3738.60392156863,19316.5568627451,10354.368627451,10421.8470588235,20397.2509803921,11308.4431372549,12264.7098039216,13254.9294117647,6644.69411764706,2640.93725490196,0.002482829374426,0.004856969795975,0.000584643494849,1048576,56015,166355,110401,0,NA,NA,no
A431_Keap1_120s_20230623_3.czi,A431,Keap1,120s,2023-06-23,3,NA,1024,1024,67,green,0,red,5,24142.6549019608,16841.7725490196,19962.9333333333,8793.79215686275,5551.90588235294,16001.4784313726,15348.862745098,11289.8666666666,3961.45490196078,21396.5058823529,11902.831372549,17769.3647058824,22041.694117647,12770.6392156863,19485,12948.9411764706,6980.32549019608,3112.14117647059,0.002003632339777,0.003882535298665,0.000455792744954,1048576,71033,189634,118686,0,NA,NA,no
A431_Keap1_120s_20230623_4.czi,A431,Keap1,120s,2023-06-23,4,NA,1024,1024,123,green,6,red,33,49076.5098039215,26297.2901960784,30577.0117647059,16732.6156862745,9623.80784313725,23988.7058823529,32343.894117647,16673.4823529412,6588.30588235294,39066.7568627451,18514.7764705882,21009.1137254902,43280.6862745098,21372.3333333333,29611.2862745098,26068.3411764706,11473.3411764706,5110.86666666667,0.005527328042423,0.004696804869409,0.000920987596699,1048576,104048,262992,159872,0,NA,NA,no
A431_Keap1_120s_20230623_5.czi,A431,Keap1,120s,2023-06-23,5,NA,1024,1024,98,green,4,red,10,42217.125490196,23301.9607843137,20502.9411764706,12396.9882352941,7315.96078431372,14436.0196078431,29820.1372549019,15986,6066.92156862745,36333.0784313725,17334.1215686274,18045.0901960784,36836.9137254902,18052.1294117647,19786.9058823529,23518.0666666667,10165.0588235294,4403.15294117647,0.005130969776827,0.005006629345464,0.00068286446964,1048576,82234,230548,148529,0,NA,NA,no
A431_Keap1_120s_20230623_6.czi,A431,Keap1,120s,2023-06-23,6,NA,1024,1024,105,green,2,red,11,34412.2901960784,23554.5490196078,23768.1058823529,10997.8078431373,7709.70980392157,18484.0745098039,23414.4823529412,15844.8392156863,5284.03137254902,29305.0980392157,16411.3019607843,18173.0705882353,30613.3176470588,17794.3568627451,23011.2039215686,19366.0509803922,9917.27843137255,4211.70588235294,0.003622982548732,0.005493347317565,0.000721837960038,1048576,82135,206992,125156,0,NA,NA,no
A431_Keap1_120s_20230623_7.czi,A431,Keap1,120s,2023-06-23,7,NA,1024,1024,41,green,2,red,4,6469.27058823529,14066.6784313725,8184.29411764706,2291.30588235294,3537.79215686275,6190.83137254902,4177.96470588235,10528.8862745098,1993.46274509804,6065.09019607843,8523.42745098039,7666.68235294118,6219.29411764706,9319.23137254902,7722.23529411765,3914.57254901961,5758.70196078431,1481.62745098039,0.000238396139706,0.004527518328498,0.000440653632669,1048576,30804,151153,120349,0,NA,NA,no
A431_Keap1_120s_20230623_8.czi,A431,Keap1,120s,2023-06-23,8,NA,1024,1024,58,green,0,red,16,9219.25098039215,15145.0705882353,13182.6470588235,3135.88235294118,4046.97254901961,10366.8196078431,6083.36862745098,11098.0980392157,2815.82745098039,8203.06274509804,9425.83529411764,11763.6431372549,8639.81176470588,10715.1058823529,12748.6235294118,5504.34901960784,6668.57647058823,2383.69803921569,0.000552596297919,0.004224743562586,0.000413917092716,1048576,45422,174673,129262,0,NA,NA,no
A431_Keap1_120s_20230623_9.czi,A431,Keap1,120s,2023-06-23,9,NA,1024,1024,81,green,0,red,9,13597.0117647059,17456.6156862745,16404.2588235294,3710.30980392157,4284.5568627451,12486.6,9886.70196078431,13172.0588235294,3917.65882352941,11392.8549019608,10463.4039215686,13181.0509803922,12383.1333333333,12343.9333333333,15966.6705882353,8622.10980392156,7998.27450980392,3308.32549019608,0.00115764468324,0.004875833847943,0.000417316661162,1048576,63090,199904,136839,0,NA,NA,no
A431_Keap1_150s_20230426_1.czi,A431,Keap1,150s,2023-04-26,1,NA,1024,1024,114,green,0,red,11,28046.3607843137,12958.4470588235,48044.1803921568,7745.87450980392,3403.36862745098,30964.5254901961,20300.4862745098,9555.07843137254,17079.6549019608,25510.9764705882,9572.34509803921,31904.0235294118,26333.6,10629.9411764706,43383.7137254902,18303.368627451,7073.44705882353,11245.3058823529,0.001633415970148,0.002220636255601,0.004444567362467,1048576,101790,293412,193153,0,NA,NA,no
A431_Keap1_150s_20230426_10.czi,A431,Keap1,150s,2023-04-26,10,NA,1024,1024,118,green,0,red,9,35637.3333333333,11816.5333333333,42235.8509803921,9186.52156862745,2950.39215686274,24127.1254901961,26450.8117647059,8866.14117647058,18108.7254901961,29070.431372549,8385.80784313725,23016.9294117647,32675.4156862745,10000.7019607843,37413.968627451,22553.4235294118,6705.78039215686,11146.4039215686,0.00282470478731,0.001731711742925,0.004598505356733,1048576,101804,309288,209895,0,NA,NA,no
A431_Keap1_150s_20230426_2.czi,A431,Keap1,150s,2023-04-26,2,NA,1024,1024,108,green,0,red,13,24428.7607843137,11789.7058823529,42561.5882352941,6632.76470588235,3136.37647058823,26709.7960784314,17795.9960784314,8653.3294117647,15851.7921568627,22258.2078431372,8664.39215686274,26549.9843137255,23203.4666666666,9856.56470588234,38504.1725490196,15816.2745098039,6408.56078431372,9963.05098039215,0.001168531530044,0.001843587089987,0.003869453130984,1048576,95458,278087,183797,0,NA,NA,no
A431_Keap1_150s_20230426_3.czi,A431,Keap1,150s,2023-04-26,3,NA,1024,1024,102,green,0,red,14,27053.7490196078,12473.7058823529,41358.5607843137,8116.80784313725,3319.37254901961,25362.3254901961,18936.9411764706,9154.33333333333,15996.2352941176,24792.4235294117,9237.96470588235,27924.4823529412,25776.031372549,10352.0470588235,36850.9215686274,17214.5490196078,6775.63921568627,10027.0666666667,0.001218526503619,0.002023371528177,0.004298819747626,1048576,96400,285391,191772,0,NA,NA,no
A431_Keap1_150s_20230426_4.czi,A431,Keap1,150s,2023-04-26,4,NA,1024,1024,86,green,0,red,7,19219.7607843137,10940.6549019608,34613.3372549019,5993.33333333333,2885.88235294118,20057.368627451,13226.4274509804,8054.7725490196,14555.968627451,17426.6156862745,7487.36078431372,22273.2470588235,18350.5490196078,8670.42352941176,30657.631372549,12034.137254902,5565.25882352941,8796.83921568627,0.000828944935518,0.0021650613523,0.003772455103257,1048576,84472,277254,194808,0,NA,NA,no
A431_Keap1_150s_20230426_5.czi,A431,Keap1,150s,2023-04-26,5,NA,1024,1024,84,green,0,red,12,22492.5529411765,13505.4196078431,38303.662745098,5394.12941176471,2897.81176470588,21362.8823529412,17098.4235294118,10607.6078431372,16940.7803921568,20567.5725490196,9224.33333333333,24810.8509803921,21517.5921568627,10788.5450980392,34251.5568627451,15447.631372549,7452.47843137255,10129.9294117647,0.000929795059503,0.002591013440899,0.003864389307359,1048576,94468,318284,226218,0,NA,NA,no
